,CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
4266,6019001202,CA,Fresno,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1163,12.0,0.0025231,1,4756,U,4755.999893,0.999999977,3213.829155,0.675742043,1842.99995,0.999999973,290.99999560000003,0.999999985,72.00299827,0.061911434,3419.9626789999998,0.719083826,2336.083763,0.49118666200000005,1251.922058,0.679284893,252.70059550000002,0.8683869259999999,72.00299827,0.061911434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,6019001301,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1393,0.0,0.0,1,5653,U,3250.548342,0.575012974,2116.338067,0.37437432600000004,1116.962965,0.56813986,245.98293250000003,0.607365265,156.539636,0.112375905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,6019001303,CA,Fresno,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,596,6.0,0.0020776,1,2888,U,2887.999958,0.999999986,2082.26264,0.721005069,1146.9999810000002,0.999999984,130.9999996,0.9999999970000001,96.42653833,0.161789494,1576.34662,0.545826392,1245.1610970000002,0.431149964,660.3679122000001,0.575734884,68.77309467,0.524985455,34.77759287,0.058351665999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,6019001304,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1365,15.0,0.002588,1,5796,U,3894.130756,0.67186521,3235.884568,0.558296164,1590.1579880000002,0.696826463,238.2751651,0.595687913,154.3543761,0.113080129,459.7054977,0.079314268,401.12532039999996,0.069207267,204.46586230000003,0.089599414,15.12348819,0.03780872,20.00084662,0.014652635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,6019001407,CA,Fresno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1509,19.0,0.0040476999999999996,1,4694,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,6019001408,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1272,400.0,0.1597444,1,2504,U,871.6319404,0.34809582299999997,444.5016193,0.177516621,98.2370031,0.47457489399999997,449.87581730000005,0.40639188600000004,254.8734963,0.200372245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,6019001409,CA,Fresno,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,630,4.0,0.0021644999999999998,0,1848,U,1130.21018,0.611585595,212.548772,0.115015569,277.20250919999995,0.5910501260000001,197.2494249,0.6619108220000001,0.0,0.0,80.05462793,0.043319604000000005,15.05517527,0.00814674,14.45958497,0.030830672000000003,24.03312577,0.080648073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,6019001410,CA,Fresno,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,2327,4.0,0.0004391,1,9109,U,9109.000059,1.0000000059999998,4903.781014,0.538344606,3082.00002,1.0000000070000001,679.0000022,1.000000003,51.67824783,0.022208099999999998,6084.7646780000005,0.667994805,3148.928601,0.345694215,1989.7021690000001,0.645587985,481.9781175,0.709835225,28.546599699999998,0.012267555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,6019001411,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1664,0.0,0.0,1,5276,U,2430.770823,0.460722294,1133.0288449999998,0.214751487,744.8743764999999,0.412216036,163.1385264,0.553011954,30.14464812,0.018115773999999998,325.7897543,0.061749385,107.02223020000001,0.020284728999999998,108.66535659999998,0.060135781,19.21691676,0.065142091,3.036136242,0.0018246010000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,6019001412,CA,Fresno,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,762,140.0,0.0501792,0,2790,U,2789.999995,0.999999998,859.9667819,0.308231821,781.9999978999999,0.9999999970000001,331.0000002,1.0000000009999999,7.7755105570000005,0.010204082,2268.339137,0.81302478,699.1743052999999,0.25060010899999996,618.2437232999999,0.7905929970000001,303.54918080000004,0.917067011,6.2940704279999995,0.008259935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,6019001413,CA,Fresno,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1347,4.0,0.0008686,0,4605,U,4605.000016,1.000000003,652.2035065,0.141629426,1394.0000009999999,1.0000000009999999,435.9999966,0.999999992,0.0,0.0,4360.556979,0.9469179109999999,617.5831796,0.13411144,1338.912028,0.960482086,388.2207631,0.8904145940000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,6019001414,CA,Fresno,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,2154,19.0,0.0025741999999999996,0,7381,U,6553.338118,0.887865888,1191.165252,0.161382638,2040.6434390000002,0.900946331,585.4738727000001,0.80866557,31.51109465,0.014629106000000001,5388.901446,0.730104518,957.098016,0.12967050800000002,1786.8797510000002,0.788909382,310.8617537,0.429367063,16.16723284,0.007505679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4278,6019001500,CA,Fresno,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,646,89.0,0.0403445,1,2206,U,2206.0000059999998,1.000000003,1497.192024,0.6786908540000001,625.0000008999999,1.0000000009999999,288.0000016,1.0000000059999998,68.13588144,0.105473501,2206.0000059999998,1.000000003,1497.192024,0.6786908540000001,625.0000008999999,1.0000000009999999,288.0000016,1.0000000059999998,68.13588144,0.105473501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,6019001600,CA,Fresno,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1562,92.0,0.0180428,1,5099,C,2638.248545,0.517405088,849.4014172,0.166581961,737.5607067000001,0.510422634,310.4178002,0.492726667,30.93336205,0.019803689,1406.2195279999999,0.27578339399999996,404.9434508,0.079416248,381.4389938,0.263971622,198.25432880000002,0.31468941100000003,8.148094742,0.00521645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,6019001700,CA,Fresno,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1658,61.0,0.0106999,1,5701,R,5083.615672,0.891705959,2331.706999,0.40899964899999997,1433.076592,0.877035858,605.4679637,0.93580829,51.46700601,0.03104162,3866.028029,0.6781315609999999,1932.041295,0.338895158,1044.4891810000001,0.639222265,515.8489774,0.7972936279999999,31.78991766,0.019173654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4281,6019001800,CA,Fresno,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1361,3.0,0.0006501,1,4615,R,4436.323329,0.961283495,2356.296421,0.510573439,1271.514465,0.961084252,549.9876419,0.956500247,30.89795873,0.022702394,3121.952989,0.676479521,1737.2601510000002,0.376437736,896.1587781,0.677368691,383.93840689999996,0.6677189689999999,26.25771502,0.019292957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,6019001900,CA,Fresno,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,833,0.0,0.0,1,2914,R,2913.999992,0.9999999970000001,1234.865999,0.423770075,830.9999965,0.9999999959999999,369.9999986,0.9999999959999999,13.56746039,0.016287467,2910.9341050000003,0.9989478740000001,1234.22491,0.42355007200000006,830.0218171,0.998822885,369.93174510000006,0.999815527,13.56746039,0.016287467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,6019002000,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1882,225.0,0.0353274,1,6369,U,3410.205199,0.5354380910000001,2580.976831,0.405240514,1171.271562,0.568026946,235.60189240000003,0.439555769,296.6243962,0.157611263,164.4474115,0.025819974,127.92726950000001,0.020085927,48.78720689,0.023660139,16.50245991,0.030788171,9.519756556,0.005058319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,6019002100,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2068,6.0,0.0011072,1,5419,U,2456.031963,0.45322605,1669.475943,0.30807823300000003,723.8147611,0.522609936,173.8780534,0.28044847300000003,94.85392764,0.04586747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,6019002200,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1515,30.0,0.0083472,1,3594,U,3222.553613,0.896648195,1683.432148,0.46840070899999997,725.4323927999999,0.887922145,247.4387497,0.874341872,258.19536600000004,0.17042598399999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,6019002300,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1218,0.0,0.0,1,3624,U,1914.7636109999999,0.528356405,1072.733593,0.296008166,463.28631770000004,0.448486271,142.03441709999998,0.62295797,91.22050272,0.07489368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,6019002400,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1334,7.0,0.0014116,1,4959,U,2542.445413,0.512693167,2073.306802,0.418089696,893.7834935000001,0.49135981,168.8232706,0.542840098,112.0818507,0.084019378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4288,6019002501,CA,Fresno,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1291,0.0,0.0,1,5098,U,5088.4601299999995,0.9981287040000001,4282.135419,0.839963793,2061.05758,0.998090838,251.79544199999998,0.999188262,252.58721319999998,0.19565237300000002,894.9310009,0.17554550800000002,707.0936373,0.138700203,309.1705402,0.14971939,76.18093088,0.30230528100000004,16.33352985,0.012651843000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4289,6019002502,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1210,119.0,0.0219113,1,5431,U,5431.0000310000005,1.0000000059999998,3798.3101450000004,0.699375832,2232.000003,1.0000000009999999,256.0000026,1.00000001,310.5054255,0.256616054,25.22801018,0.004645187,21.81562233,0.00401687,11.36302948,0.0050909629999999996,0.8339838390000001,0.0032577490000000003,2.697223663,0.00222911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,6019002601,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1344,0.0,0.0,1,5821,U,2669.777047,0.458645773,1820.836545,0.312804766,1001.5142380000001,0.443736924,172.56215669999997,0.515110916,83.93085733,0.062448555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,6019002602,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,955,11.0,0.003125,1,3520,U,1124.487663,0.319456723,717.0725617,0.203713796,402.0422613,0.34688719700000004,71.88032135,0.255801855,0.118786134,0.000124383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,6019002701,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1181,0.0,0.0,1,4673,U,3146.9425929999998,0.6734308990000001,2019.3374199999998,0.432128701,1133.044705,0.6764446,183.32294219999997,0.60904632,31.77392419,0.026904254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,6019002702,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1363,16.0,0.0027202,1,5882,U,1939.316288,0.32970355100000004,1269.181321,0.215773771,717.1498457,0.311262954,121.020596,0.44822443,38.44578975,0.028206742000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4294,6019002800,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1248,2.0,0.0003842,1,5205,U,1171.363284,0.22504578,1095.362646,0.210444312,474.33986060000007,0.22948227399999999,56.61998541,0.20970365,64.6147973,0.051774677000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,6019002903,CA,Fresno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1193,120.0,0.027719999999999998,1,4329,U,248.450451,0.057392112,160.57225659999997,0.037092228,82.70906425,0.054774215,22.97069841,0.051045995999999996,17.977712300000004,0.015069331000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,6019002904,CA,Fresno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,739,9.0,0.0031066999999999996,1,2897,U,101.2265463,0.034941852,18.761816500000002,0.006476292,36.51181698,0.038596001,6.918768823,0.021825769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,6019002905,CA,Fresno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,880,6.0,0.0020768,1,2889,U,59.32549286,0.020534958,18.33967078,0.006348103000000001,20.65126729,0.02092327,5.994150102000001,0.027246137,1.116651937,0.001268923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,6019002906,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1472,0.0,0.0,1,5520,U,3795.612188,0.687610904,2292.295621,0.41527094600000003,1308.094999,0.676717537,295.22028589999996,0.716554092,141.9493511,0.09643298300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,6019003001,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,829,7.0,0.0022046999999999995,1,3175,U,1604.308894,0.50529414,1040.943407,0.327856191,612.0806723,0.54504067,69.14381229,0.37991105700000005,31.39034105,0.037865309,1.458720274,0.000459439,0.979183398,0.000308404,0.0,0.0,0.729360137,0.004007473,0.051004204000000004,6.1525e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,6019003003,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1207,229.0,0.0551276,1,4154,U,1220.483344,0.29380918300000003,714.4307547000001,0.171986219,395.7164734,0.29421299100000003,101.9579596,0.243336419,45.12288172,0.037384326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,6019003004,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,734,20.0,0.008691899999999999,1,2301,U,1422.899392,0.618383048,730.1243635,0.317307416,376.6183893,0.637256158,180.5861884,0.620571094,35.76126901,0.048721075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,6019003102,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2673,6.0,0.0008513,1,7048,U,2953.781137,0.41909494,1429.952591,0.202887712,868.9351285,0.43863459299999996,228.64771499999998,0.41724035600000003,190.57168049999999,0.07129505400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,6019003103,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2035,6.0,0.0010512,1,5708,U,2453.21846,0.429785995,892.9675652999999,0.156441409,642.3528637999999,0.41097432100000003,211.70003169999998,0.434702324,20.34357909,0.009996845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,6019003104,CA,Fresno,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1568,0.0,0.0,0,3810,U,2410.287915,0.6326215000000001,772.7470164,0.20282073899999997,534.1161400000001,0.648199199,313.4439132,0.699651592,90.52456428,0.057732503,41.25969982,0.010829318000000001,6.478704467000001,0.0017004470000000001,12.41632259,0.015068353,4.722310483,0.010540872,1.4980318769999998,0.000955377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,6019003201,CA,Fresno,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1375,6.0,0.0013643,1,4398,U,4386.743294,0.997440494,2080.8003670000003,0.473124231,1318.67173,0.9974823979999999,464.2580999,0.9984045159999999,127.65801429999999,0.09284219199999999,1140.5218289999998,0.259327383,579.3760401000001,0.131736253,300.00946769999996,0.226936057,156.3778553,0.336296463,44.33616855,0.032244486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,6019003202,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1579,10.0,0.0018992999999999998,1,5265,U,4294.718029,0.815710927,2860.216876,0.543251069,1475.6704109999998,0.806818158,356.9523249,0.856000779,109.96108190000001,0.069639697,232.16175840000002,0.044095300999999996,159.3725319,0.030270186,84.10373878,0.045983455,24.535752300000002,0.058838735,8.56585145,0.005424858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,6019003301,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1086,197.0,0.056173400000000005,1,3507,U,1173.233496,0.334540489,661.7609825000001,0.188697172,310.45954789999996,0.324409141,175.993109,0.33332028199999997,3.118625782,0.002871663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,6019003302,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1486,14.0,0.002948,1,4749,U,4413.0313719999995,0.9292548690000001,2394.318241,0.50417314,1404.489825,0.9313593000000001,391.14571010000003,0.949382792,206.5623112,0.139005593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,6019003400,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1401,292.0,0.06410539999999999,1,4555,U,1353.4562779999999,0.297136395,955.501391,0.20976978899999998,424.3443653,0.32122964800000003,193.3265419,0.329908775,78.92490676,0.056334694000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,6019003500,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2037,8.0,0.0014099,1,5674,U,1946.258165,0.343013424,628.9027378,0.11083939699999999,353.39210410000004,0.234656112,173.1351548,0.39892892799999996,84.40576256,0.04143631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4311,6019003600,CA,Fresno,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1672,10.0,0.0024944000000000003,0,4009,U,2715.5120469999997,0.677353965,656.1972105000001,0.16368102,622.7199442000001,0.679825267,309.8206054,0.6764642040000001,57.40965342,0.034335917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,6019003701,CA,Fresno,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1049,13.0,0.0039228,1,3314,U,111.3323404,0.033594551,58.40792893,0.017624601,28.75153454,0.028132617000000002,10.15675108,0.034783394,5.9004019439999995,0.005624786999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,6019003702,CA,Fresno,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1540,4.0,0.0008109,1,4933,U,1079.27344,0.218786426,687.188124,0.139304302,372.5075192,0.231658905,83.87568268,0.165435272,30.9763898,0.020114539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4314,6019003803,CA,Fresno,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2270,66.0,0.0080952,0,8153,R,8152.999970999999,0.9999999959999999,2669.773239,0.327459001,2551.999991,0.9999999959999999,767.9999993,0.999999999,14.96677702,0.006593294,7421.351417,0.9102602009999999,2400.397217,0.294418891,2298.112236,0.9005141990000001,725.2290753,0.944308692,14.96677702,0.006593294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,6019003804,CA,Fresno,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1520,31.0,0.0056048,0,5531,U,2498.5824420000004,0.451741537,792.9882917,0.143371595,768.4776717,0.447309471,178.7248423,0.516545787,11.0783448,0.007288385,38.23254821,0.006912412,14.26558164,0.002579205,10.33312101,0.006014622,4.546573184,0.013140385,0.27500425100000003,0.000180924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,6019003805,CA,Fresno,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,2191,38.0,0.0055458,1,6852,U,5497.195369,0.8022760320000001,3050.387421,0.44518205200000005,1815.2262420000002,0.797200809,400.0495548,0.849362112,152.9255273,0.069797137,433.7783562,0.063306824,209.3341383,0.030550808,130.12572609999998,0.057147881,32.75006617,0.069533049,14.32015611,0.0065359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
